Label,Class
Train5416,non-crystallizable
Train5423,non-crystallizable
Train5427,non-crystallizable
Train5431,non-crystallizable
Train5434,non-crystallizable
Train5435,non-crystallizable
Train5438,non-crystallizable
Train5447,non-crystallizable
Train5451,non-crystallizable
Train5452,non-crystallizable
Train5457,non-crystallizable
Train5458,non-crystallizable
Train5461,non-crystallizable
Train5468,non-crystallizable
Train5471,non-crystallizable
Train5475,non-crystallizable
Train5478,non-crystallizable
Train5482,non-crystallizable
Train5487,non-crystallizable
Train5495,non-crystallizable
Train5499,non-crystallizable
Train5501,non-crystallizable
Train5505,non-crystallizable
Train5506,non-crystallizable
Train5508,non-crystallizable
Train5513,non-crystallizable
Train5516,non-crystallizable
Train5520,non-crystallizable
Train5527,non-crystallizable
Train5528,non-crystallizable
Train5530,non-crystallizable
Train5532,non-crystallizable
Train5534,non-crystallizable
Train5536,non-crystallizable
Train5539,non-crystallizable
Train5540,non-crystallizable
Train5541,non-crystallizable
Train5556,non-crystallizable
Train5558,non-crystallizable
Train5561,non-crystallizable
Train5565,non-crystallizable
Train5567,non-crystallizable
Train5572,non-crystallizable
Train5577,non-crystallizable
Train5578,non-crystallizable
Train5583,non-crystallizable
Train5589,non-crystallizable
Train5594,non-crystallizable
Train5611,non-crystallizable
Train5615,non-crystallizable
Train5616,non-crystallizable
Train5626,non-crystallizable
Train5627,non-crystallizable
Train5628,non-crystallizable
Train5631,non-crystallizable
Train5646,non-crystallizable
Train5656,non-crystallizable
Train5662,non-crystallizable
Train5666,non-crystallizable
Train5667,non-crystallizable
Train5672,non-crystallizable
Train5674,non-crystallizable
Train5677,non-crystallizable
Train5681,non-crystallizable
Train5701,non-crystallizable
Train5702,non-crystallizable
Train5706,non-crystallizable
Train5707,non-crystallizable
Train5708,non-crystallizable
Train5709,non-crystallizable
Train5710,non-crystallizable
Train5714,non-crystallizable
Train5717,non-crystallizable
Train5720,non-crystallizable
Train5721,non-crystallizable
Train5725,non-crystallizable
Train5729,non-crystallizable
Train5732,non-crystallizable
Train5749,non-crystallizable
Train5750,non-crystallizable
Train5751,non-crystallizable
Train5757,non-crystallizable
Train5764,non-crystallizable
Train5768,non-crystallizable
Train5774,non-crystallizable
Train5775,non-crystallizable
Train5778,non-crystallizable
Train5782,non-crystallizable
Train5794,non-crystallizable
Train5796,non-crystallizable
Train5797,non-crystallizable
Train5798,non-crystallizable
Train5800,non-crystallizable
Train5803,non-crystallizable
Train5807,non-crystallizable
Train5811,non-crystallizable
Train5818,non-crystallizable
Train5819,non-crystallizable
Train5827,non-crystallizable
Train5828,non-crystallizable
Train5831,non-crystallizable
Train5842,non-crystallizable
Train5843,non-crystallizable
Train5852,non-crystallizable
Train5858,non-crystallizable
Train5859,non-crystallizable
Train5860,non-crystallizable
Train5862,non-crystallizable
Train5864,non-crystallizable
Train5866,non-crystallizable
Train5867,non-crystallizable
Train5874,non-crystallizable
Train5880,non-crystallizable
Train5881,non-crystallizable
Train5882,non-crystallizable
Train5885,non-crystallizable
Train5886,non-crystallizable
Train5887,non-crystallizable
Train5889,non-crystallizable
Train5897,non-crystallizable
Train5901,non-crystallizable
Train5904,non-crystallizable
Train5905,non-crystallizable
Train5907,non-crystallizable
Train5919,non-crystallizable
Train5920,non-crystallizable
Train5921,non-crystallizable
Train5924,non-crystallizable
Train5925,non-crystallizable
Train5928,non-crystallizable
Train5929,non-crystallizable
Train5930,non-crystallizable
Train5931,non-crystallizable
Train5934,non-crystallizable
Train5940,non-crystallizable
Train5945,non-crystallizable
Train5948,non-crystallizable
Train5952,non-crystallizable
Train5954,non-crystallizable
Train5955,non-crystallizable
Train5959,non-crystallizable
Train5966,non-crystallizable
Train5976,non-crystallizable
Train5977,non-crystallizable
Train5978,non-crystallizable
Train5987,non-crystallizable
Train5988,non-crystallizable
Train5991,non-crystallizable
Train5993,non-crystallizable
Train5995,non-crystallizable
Train6002,non-crystallizable
Train6003,non-crystallizable
Train6005,non-crystallizable
Train6006,non-crystallizable
Train6021,non-crystallizable
Train6030,non-crystallizable
Train6033,non-crystallizable
Train6035,non-crystallizable
Train6039,non-crystallizable
Train6048,non-crystallizable
Train6049,non-crystallizable
Train6055,non-crystallizable
Train6056,non-crystallizable
Train6059,non-crystallizable
Train6060,non-crystallizable
Train6061,non-crystallizable
Train6062,non-crystallizable
Train6065,non-crystallizable
Train6069,non-crystallizable
Train6071,non-crystallizable
Train6076,non-crystallizable
Train6077,non-crystallizable
Train6078,non-crystallizable
Train6082,non-crystallizable
Train6092,non-crystallizable
Train6096,non-crystallizable
Train6105,non-crystallizable
Train6106,non-crystallizable
Train6117,non-crystallizable
Train6124,non-crystallizable
Train6128,non-crystallizable
Train6133,non-crystallizable
Train6135,non-crystallizable
Train6138,non-crystallizable
Train6140,non-crystallizable
Train6142,non-crystallizable
Train6152,non-crystallizable
Train6155,non-crystallizable
Train6158,non-crystallizable
Train6164,non-crystallizable
Train6168,non-crystallizable
Train6176,non-crystallizable
Train6179,non-crystallizable
Train6180,non-crystallizable
Train6184,non-crystallizable
Train6186,non-crystallizable
Train6190,non-crystallizable
Train6194,non-crystallizable
Train6209,non-crystallizable
Train6219,non-crystallizable
Train6225,non-crystallizable
Train6228,non-crystallizable
Train6232,non-crystallizable
Train6240,non-crystallizable
Train6243,non-crystallizable
Train6244,non-crystallizable
Train6259,non-crystallizable
Train6265,non-crystallizable
Train6270,non-crystallizable
Train6275,non-crystallizable
Train6277,non-crystallizable
Train6280,non-crystallizable
Train6288,non-crystallizable
Train6292,non-crystallizable
Train6293,non-crystallizable
Train6294,non-crystallizable
Train6298,non-crystallizable
Train6301,non-crystallizable
Train6312,non-crystallizable
Train6321,non-crystallizable
Train6328,non-crystallizable
Train6344,non-crystallizable
Train6346,non-crystallizable
Train6348,non-crystallizable
Train6349,non-crystallizable
Train6354,non-crystallizable
Train6364,non-crystallizable
Train6367,non-crystallizable
Train6374,non-crystallizable
Train6375,non-crystallizable
Train6379,non-crystallizable
Train6380,non-crystallizable
Train6385,non-crystallizable
Train6386,non-crystallizable
Train6387,non-crystallizable
Train6388,non-crystallizable
Train6389,non-crystallizable
Train6394,non-crystallizable
Train6395,non-crystallizable
Train6396,non-crystallizable
Train6397,non-crystallizable
Train6403,non-crystallizable
Train6413,non-crystallizable
Train6419,non-crystallizable
Train6421,non-crystallizable
Train6425,non-crystallizable
Train6428,non-crystallizable
Train6433,non-crystallizable
Train6439,non-crystallizable
Train6441,non-crystallizable
Train6443,non-crystallizable
Train6451,non-crystallizable
Train6452,non-crystallizable
Train6453,non-crystallizable
Train6461,non-crystallizable
Train6470,non-crystallizable
Train6471,non-crystallizable
Train6473,non-crystallizable
Train6480,non-crystallizable
Train6483,non-crystallizable
Train6484,non-crystallizable
Train6485,non-crystallizable
Train6489,non-crystallizable
Train6495,non-crystallizable
Train6497,non-crystallizable
Train6513,non-crystallizable
Train6516,non-crystallizable
Train6517,non-crystallizable
Train6520,non-crystallizable
Train6523,non-crystallizable
Train6528,non-crystallizable
Train6529,non-crystallizable
Train6540,non-crystallizable
Train6541,non-crystallizable
Train6544,non-crystallizable
Train6547,non-crystallizable
Train6549,non-crystallizable
Train6551,non-crystallizable
Train6552,non-crystallizable
Train6554,non-crystallizable
Train6556,non-crystallizable
Train6557,non-crystallizable
Train6558,non-crystallizable
Train6560,non-crystallizable
Train6561,non-crystallizable
Train6562,non-crystallizable
Train6563,non-crystallizable
Train6564,non-crystallizable
Train6565,non-crystallizable
Train6566,non-crystallizable
Train6567,non-crystallizable
Train6568,non-crystallizable
Train6569,non-crystallizable
Train6570,non-crystallizable
Train6571,non-crystallizable
Train6572,non-crystallizable
Train6573,non-crystallizable
Train6574,non-crystallizable
Train6576,non-crystallizable
Train6577,non-crystallizable
Train6578,non-crystallizable
Train6579,non-crystallizable
Train6581,non-crystallizable
Train6583,non-crystallizable
Train6589,non-crystallizable
Train6599,non-crystallizable
Train6602,non-crystallizable
Train6603,non-crystallizable
Train6607,non-crystallizable
Train6609,non-crystallizable
Train6615,non-crystallizable
Train6617,non-crystallizable
Train6620,non-crystallizable
Train6621,non-crystallizable
Train6622,non-crystallizable
Train6625,non-crystallizable
Train6631,non-crystallizable
Train6637,non-crystallizable
Train6641,non-crystallizable
Train6644,non-crystallizable
Train6647,non-crystallizable
Train6652,non-crystallizable
Train6662,non-crystallizable
Train6667,non-crystallizable
Train6669,non-crystallizable
Train6676,non-crystallizable
Train6679,non-crystallizable
Train6687,non-crystallizable
Train6695,non-crystallizable
Train6697,non-crystallizable
Train6699,non-crystallizable
Train6707,non-crystallizable
Train6711,non-crystallizable
Train6713,non-crystallizable
Train6716,non-crystallizable
Train6717,non-crystallizable
Train6723,non-crystallizable
Train6729,non-crystallizable
Train6732,non-crystallizable
Train6733,non-crystallizable
Train6737,non-crystallizable
Train6746,non-crystallizable
Train6750,non-crystallizable
Train6752,non-crystallizable
Train6754,non-crystallizable
Train6761,non-crystallizable
Train6764,non-crystallizable
Train6766,non-crystallizable
Train6768,non-crystallizable
Train6775,non-crystallizable
Train6780,non-crystallizable
Train6781,non-crystallizable
Train6785,non-crystallizable
Train6787,non-crystallizable
Train6789,non-crystallizable
Train6795,non-crystallizable
Train6796,non-crystallizable
Train6799,non-crystallizable
Train6800,non-crystallizable
Train6801,non-crystallizable
Train6802,non-crystallizable
Train6803,non-crystallizable
Train6805,non-crystallizable
Train6807,non-crystallizable
Train6811,non-crystallizable
Train6813,non-crystallizable
Train6814,non-crystallizable
Train6815,non-crystallizable
Train6823,non-crystallizable
Train6840,non-crystallizable
Train6842,non-crystallizable
Train6853,non-crystallizable
Train6855,non-crystallizable
Train6863,non-crystallizable
Train6865,non-crystallizable
Train6869,non-crystallizable
Train6873,non-crystallizable
Train6878,non-crystallizable
Train6882,non-crystallizable
Train6892,non-crystallizable
Train6898,non-crystallizable
Train6908,non-crystallizable
Train6918,non-crystallizable
Train6921,non-crystallizable
Train6923,non-crystallizable
Train6938,non-crystallizable
Train6939,non-crystallizable
Train6941,non-crystallizable
Train6942,non-crystallizable
Train6943,non-crystallizable
Train6944,non-crystallizable
Train6946,non-crystallizable
Train6948,non-crystallizable
Train6949,non-crystallizable
Train6950,non-crystallizable
Train6951,non-crystallizable
Train6952,non-crystallizable
Train6954,non-crystallizable
Train6955,non-crystallizable
Train6956,non-crystallizable
Train6957,non-crystallizable
Train6959,non-crystallizable
Train6960,non-crystallizable
Train6961,non-crystallizable
Train6962,non-crystallizable
Train6964,non-crystallizable
Train6965,non-crystallizable
Train6968,non-crystallizable
Train6969,non-crystallizable
Train6970,non-crystallizable
Train6971,non-crystallizable
Train6972,non-crystallizable
Train6973,non-crystallizable
Train6974,non-crystallizable
Train6975,non-crystallizable
Train6976,non-crystallizable
Train6977,non-crystallizable
Train6978,non-crystallizable
Train6979,non-crystallizable
Train6980,non-crystallizable
Train6981,non-crystallizable
Train6982,non-crystallizable
Train6983,non-crystallizable
Train6984,non-crystallizable
Train6986,non-crystallizable
Train6988,non-crystallizable
Train6989,non-crystallizable
Train6990,non-crystallizable
Train6991,non-crystallizable
Train6992,non-crystallizable
Train6994,non-crystallizable
Train6995,non-crystallizable
Train6996,non-crystallizable
Train6998,non-crystallizable
Train6999,non-crystallizable
Train7000,non-crystallizable
Train7001,non-crystallizable
Train7003,non-crystallizable
Train7004,non-crystallizable
Train7005,non-crystallizable
Train7006,non-crystallizable
Train7008,non-crystallizable
Train7009,non-crystallizable
Train7010,non-crystallizable
Train7011,non-crystallizable
Train7012,non-crystallizable
Train7014,non-crystallizable
Train7015,non-crystallizable
Train7016,non-crystallizable
Train7021,non-crystallizable
Train7022,non-crystallizable
Train7023,non-crystallizable
Train7024,non-crystallizable
Train7025,non-crystallizable
Train7026,non-crystallizable
Train7027,non-crystallizable
Train7030,non-crystallizable
Train7031,non-crystallizable
Train7032,non-crystallizable
Train7033,non-crystallizable
Train7035,non-crystallizable
Train7037,non-crystallizable
Train7038,non-crystallizable
Train7040,non-crystallizable
